type,ambient_temperature,battery_id,test_id,Capacity
impedance,24,B0006,96,
discharge,24,B0006,97,1.839250892
impedance,24,B0006,98,
charge,24,B0006,99,
impedance,24,B0006,100,
discharge,24,B0006,101,1.818539607
impedance,24,B0006,102,
charge,24,B0006,103,
impedance,24,B0006,104,
discharge,24,B0006,105,1.813477006
impedance,24,B0006,106,
charge,24,B0006,107,
impedance,24,B0006,108,
discharge,24,B0006,109,1.797101845
impedance,24,B0006,110,
charge,24,B0006,111,
impedance,24,B0006,112,
discharge,24,B0006,113,1.781004629
impedance,24,B0006,114,
charge,24,B0006,115,
impedance,24,B0006,116,
discharge,24,B0006,117,1.771013042
impedance,24,B0006,118,
charge,24,B0006,119,
impedance,24,B0006,120,
discharge,24,B0006,121,1.760471245
impedance,24,B0006,122,
charge,24,B0006,123,
impedance,24,B0006,124,
discharge,24,B0006,125,1.750291379
impedance,24,B0006,126,
charge,24,B0006,127,
impedance,24,B0006,128,
discharge,24,B0006,129,1.739492504
impedance,24,B0006,130,
charge,24,B0006,131,
impedance,24,B0006,132,
discharge,24,B0006,133,1.754676655
charge,24,B0006,134,
discharge,24,B0006,135,1.765939094
impedance,24,B0006,136,
charge,24,B0006,137,
impedance,24,B0006,138,
discharge,24,B0006,139,1.733788742
impedance,24,B0006,140,
charge,24,B0006,141,
impedance,24,B0006,142,
discharge,24,B0006,143,1.713325912
impedance,24,B0006,144,
charge,24,B0006,145,
impedance,24,B0006,146,
discharge,24,B0006,147,1.702407781
charge,24,B0006,148,
discharge,24,B0006,149,1.823719462
impedance,24,B0006,150,
charge,24,B0006,151,
impedance,24,B0006,152,
discharge,24,B0006,153,1.808128405
impedance,24,B0006,154,
charge,24,B0006,155,
impedance,24,B0006,156,
discharge,24,B0006,157,1.775761095
impedance,24,B0006,158,
charge,24,B0006,159,
impedance,24,B0006,160,
discharge,24,B0006,161,1.744740984
impedance,24,B0006,162,
charge,24,B0006,163,
impedance,24,B0006,164,
discharge,24,B0006,165,1.729207034
impedance,24,B0006,166,
charge,24,B0006,167,
impedance,24,B0006,168,
discharge,24,B0006,169,1.708108655
impedance,24,B0006,170,
charge,24,B0006,171,
impedance,24,B0006,172,
discharge,24,B0006,173,1.697595424
impedance,24,B0006,174,
charge,24,B0006,175,
impedance,24,B0006,176,
discharge,24,B0006,177,1.682063452
impedance,24,B0006,178,
charge,24,B0006,179,
impedance,24,B0006,180,
discharge,24,B0006,181,1.671476832
impedance,24,B0006,182,
charge,24,B0006,183,
impedance,24,B0006,184,
discharge,24,B0006,185,1.660759139
impedance,24,B0006,186,
charge,24,B0006,187,
impedance,24,B0006,188,
discharge,24,B0006,189,1.651121015
impedance,24,B0006,190,
charge,24,B0006,191,
impedance,24,B0006,192,
discharge,24,B0006,193,1.640134926
impedance,24,B0006,194,
charge,24,B0006,195,
impedance,24,B0006,196,
discharge,24,B0006,197,1.629199942
impedance,24,B0006,198,
charge,24,B0006,199,
impedance,24,B0006,200,
discharge,24,B0006,201,1.60884963
impedance,24,B0006,202,
charge,24,B0006,203,
impedance,24,B0006,204,
discharge,24,B0006,205,1.60352449
impedance,24,B0006,206,
charge,24,B0006,207,
impedance,24,B0006,208,
discharge,24,B0006,209,1.598971214
impedance,24,B0006,210,
charge,24,B0006,211,
impedance,24,B0006,212,
discharge,24,B0006,213,1.587627312
charge,24,B0006,214,
discharge,24,B0006,215,1.582971974
impedance,24,B0006,216,
charge,24,B0006,217,
impedance,24,B0006,218,
discharge,24,B0006,219,1.567137637
impedance,24,B0006,220,
charge,24,B0006,221,
impedance,24,B0006,222,
discharge,24,B0006,223,1.561344614
impedance,24,B0006,224,
charge,24,B0006,225,
impedance,24,B0006,226,
discharge,24,B0006,227,1.551171189
impedance,24,B0006,228,
charge,24,B0006,229,
impedance,24,B0006,230,
discharge,24,B0006,231,1.540674161
impedance,24,B0006,232,
charge,24,B0006,233,
impedance,24,B0006,234,
discharge,24,B0006,235,1.525313874
impedance,24,B0006,236,
charge,24,B0006,237,
impedance,24,B0006,238,
discharge,24,B0006,239,1.530157032
impedance,24,B0006,240,
charge,24,B0006,241,
impedance,24,B0006,242,
discharge,24,B0006,243,1.524656683
impedance,24,B0006,244,
charge,24,B0006,245,
impedance,24,B0006,246,
discharge,24,B0006,247,1.514549299
impedance,24,B0006,248,
charge,24,B0006,249,
impedance,24,B0006,250,
discharge,24,B0006,251,1.509391505
impedance,24,B0006,252,
charge,24,B0006,253,
impedance,24,B0006,254,
discharge,24,B0006,255,1.503997433
impedance,24,B0006,256,
charge,24,B0006,257,
impedance,24,B0006,258,
discharge,24,B0006,259,1.493520192
impedance,24,B0006,260,
charge,24,B0006,261,
impedance,24,B0006,262,
discharge,24,B0006,263,1.487632302
charge,24,B0006,264,
discharge,24,B0006,265,1.530287621
impedance,24,B0006,266,
charge,24,B0006,267,
impedance,24,B0006,268,
discharge,24,B0006,269,1.504076009
impedance,24,B0006,270,
charge,24,B0006,271,
impedance,24,B0006,272,
discharge,24,B0006,273,1.488759361
impedance,24,B0006,274,
charge,24,B0006,275,
impedance,24,B0006,276,
discharge,24,B0006,277,1.478277929
impedance,24,B0006,278,
charge,24,B0006,279,
impedance,24,B0006,280,
discharge,24,B0006,281,1.478459982
impedance,24,B0006,282,
charge,24,B0006,283,
impedance,24,B0006,284,
discharge,24,B0006,285,1.473214845
impedance,24,B0006,286,
charge,24,B0006,287,
impedance,24,B0006,288,
discharge,24,B0006,289,1.467516494
impedance,24,B0006,290,
charge,24,B0006,291,
impedance,24,B0006,292,
discharge,24,B0006,293,1.451629266
impedance,24,B0006,294,
charge,24,B0006,295,
impedance,24,B0006,296,
discharge,24,B0006,297,1.451923772
impedance,24,B0006,298,
charge,24,B0006,299,
impedance,24,B0006,300,
discharge,24,B0006,301,1.447148469
impedance,24,B0006,302,
charge,24,B0006,303,
impedance,24,B0006,304,
discharge,24,B0006,305,1.446853811
impedance,24,B0006,306,
charge,24,B0006,307,
impedance,24,B0006,308,
discharge,24,B0006,309,1.441674193
impedance,24,B0006,310,
impedance,24,B0006,311,
discharge,24,B0006,312,1.593586659
impedance,24,B0006,313,
charge,24,B0006,314,
discharge,24,B0006,315,1.546390238
impedance,24,B0006,316,
charge,24,B0006,317,
impedance,24,B0006,318,
discharge,24,B0006,319,1.514705592
impedance,24,B0006,320,
charge,24,B0006,321,
impedance,24,B0006,322,
discharge,24,B0006,323,1.498978608
impedance,24,B0006,324,
charge,24,B0006,325,
impedance,24,B0006,326,
discharge,24,B0006,327,1.483111075
impedance,24,B0006,328,
charge,24,B0006,329,
impedance,24,B0006,330,
discharge,24,B0006,331,1.472966483
impedance,24,B0006,332,
charge,24,B0006,333,
impedance,24,B0006,334,
discharge,24,B0006,335,1.46276044
impedance,24,B0006,336,
charge,24,B0006,337,
impedance,24,B0006,338,
discharge,24,B0006,339,1.451836468
impedance,24,B0006,340,
charge,24,B0006,341,
impedance,24,B0006,342,
discharge,24,B0006,343,1.446867064
impedance,24,B0006,344,
charge,24,B0006,345,
impedance,24,B0006,346,
discharge,24,B0006,347,1.441380399
impedance,24,B0006,348,
charge,24,B0006,349,
impedance,24,B0006,350,
discharge,24,B0006,351,1.431210745
impedance,24,B0006,352,
charge,24,B0006,353,
impedance,24,B0006,354,
discharge,24,B0006,355,1.426024718
impedance,24,B0006,356,
charge,24,B0006,357,
impedance,24,B0006,358,
discharge,24,B0006,359,1.42048765
impedance,24,B0006,360,
charge,24,B0006,361,
impedance,24,B0006,362,
discharge,24,B0006,363,1.420700623
impedance,24,B0006,364,
charge,24,B0006,365,
discharge,24,B0006,366,1.452255804
impedance,24,B0006,367,
charge,24,B0006,368,
impedance,24,B0006,369,
discharge,24,B0006,370,1.431557633
impedance,24,B0006,371,
charge,24,B0006,372,
impedance,24,B0006,373,
discharge,24,B0006,374,1.415015751
impedance,24,B0006,375,
charge,24,B0006,376,
impedance,24,B0006,377,
discharge,24,B0006,378,1.409731151
impedance,24,B0006,379,
charge,24,B0006,380,
impedance,24,B0006,381,
discharge,24,B0006,382,1.404917318
impedance,24,B0006,383,
charge,24,B0006,384,
impedance,24,B0006,385,
discharge,24,B0006,386,1.395164297
impedance,24,B0006,387,
charge,24,B0006,388,
impedance,24,B0006,389,
discharge,24,B0006,390,1.394534383
impedance,24,B0006,391,
charge,24,B0006,392,
impedance,24,B0006,393,
discharge,24,B0006,394,1.389317118
impedance,24,B0006,395,
charge,24,B0006,396,
impedance,24,B0006,397,
discharge,24,B0006,398,1.383837947
impedance,24,B0006,399,
charge,24,B0006,400,
impedance,24,B0006,401,
discharge,24,B0006,402,1.373681424
impedance,24,B0006,403,
charge,24,B0006,404,
impedance,24,B0006,405,
discharge,24,B0006,406,1.378605989
impedance,24,B0006,407,
charge,24,B0006,408,
impedance,24,B0006,409,
discharge,24,B0006,410,1.37376003
impedance,24,B0006,411,
charge,24,B0006,412,
impedance,24,B0006,413,
discharge,24,B0006,414,1.368258058
impedance,24,B0006,415,
charge,24,B0006,416,
impedance,24,B0006,417,
discharge,24,B0006,418,1.363302404
impedance,24,B0006,419,
charge,24,B0006,420,
impedance,24,B0006,421,
discharge,24,B0006,422,1.358096614
impedance,24,B0006,423,
charge,24,B0006,424,
impedance,24,B0006,425,
discharge,24,B0006,426,1.353269091
impedance,24,B0006,427,
charge,24,B0006,428,
impedance,24,B0006,429,
discharge,24,B0006,430,1.384160574
charge,24,B0006,431,
discharge,24,B0006,432,1.405146779
impedance,24,B0006,433,
charge,24,B0006,434,
impedance,24,B0006,435,
discharge,24,B0006,436,1.378719023
impedance,24,B0006,437,
charge,24,B0006,438,
impedance,24,B0006,439,
discharge,24,B0006,440,1.368265778
impedance,24,B0006,441,
charge,24,B0006,442,
impedance,24,B0006,443,
discharge,24,B0006,444,1.35731513
impedance,24,B0006,445,
charge,24,B0006,446,
impedance,24,B0006,447,
discharge,24,B0006,448,1.352493464
impedance,24,B0006,449,
charge,24,B0006,450,
impedance,24,B0006,451,
discharge,24,B0006,452,1.347409915
impedance,24,B0006,453,
charge,24,B0006,454,
impedance,24,B0006,455,
discharge,24,B0006,456,1.337007513
impedance,24,B0006,457,
charge,24,B0006,458,
impedance,24,B0006,459,
discharge,24,B0006,460,1.331235297
impedance,24,B0006,461,
charge,24,B0006,462,
impedance,24,B0006,463,
discharge,24,B0006,464,1.325930378
impedance,24,B0006,465,
charge,24,B0006,466,
impedance,24,B0006,467,
discharge,24,B0006,468,1.321578744
impedance,24,B0006,469,
charge,24,B0006,470,
impedance,24,B0006,471,
discharge,24,B0006,472,1.321225074
impedance,24,B0006,473,
charge,24,B0006,474,
impedance,24,B0006,475,
discharge,24,B0006,476,1.31564853
impedance,24,B0006,477,
charge,24,B0006,478,
impedance,24,B0006,479,
discharge,24,B0006,480,1.32090257
charge,24,B0006,481,
discharge,24,B0006,482,1.347432877
charge,24,B0006,483,
discharge,24,B0006,484,1.326012807
impedance,24,B0006,485,
charge,24,B0006,486,
impedance,24,B0006,487,
discharge,24,B0006,488,1.310118678
impedance,24,B0006,489,
charge,24,B0006,490,
impedance,24,B0006,491,
discharge,24,B0006,492,1.305216202
impedance,24,B0006,493,
charge,24,B0006,494,
impedance,24,B0006,495,
discharge,24,B0006,496,1.300406195
impedance,24,B0006,497,
charge,24,B0006,498,
impedance,24,B0006,499,
discharge,24,B0006,500,1.300235736
impedance,24,B0006,501,
charge,24,B0006,502,
impedance,24,B0006,503,
discharge,24,B0006,504,1.289506672
impedance,24,B0006,505,
charge,24,B0006,506,
impedance,24,B0006,507,
discharge,24,B0006,508,1.279253057
impedance,24,B0006,509,
charge,24,B0006,510,
impedance,24,B0006,511,
discharge,24,B0006,512,1.279207817
impedance,24,B0006,513,
charge,24,B0006,514,
impedance,24,B0006,515,
discharge,24,B0006,516,1.274036761
impedance,24,B0006,517,
charge,24,B0006,518,
impedance,24,B0006,519,
discharge,24,B0006,520,1.274127392
impedance,24,B0006,521,
charge,24,B0006,522,
impedance,24,B0006,523,
discharge,24,B0006,524,1.263763943
impedance,24,B0006,525,
charge,24,B0006,526,
impedance,24,B0006,527,
discharge,24,B0006,528,1.258137369
impedance,24,B0006,529,
charge,24,B0006,530,
impedance,24,B0006,531,
discharge,24,B0006,532,1.253259864
impedance,24,B0006,533,
charge,24,B0006,534,
impedance,24,B0006,535,
discharge,24,B0006,536,1.253231332
impedance,24,B0006,537,
charge,24,B0006,538,
impedance,24,B0006,539,
discharge,24,B0006,540,1.248087496
impedance,24,B0006,541,
charge,24,B0006,542,
impedance,24,B0006,543,
discharge,24,B0006,544,1.253435428
impedance,24,B0006,545,
charge,24,B0006,546,
discharge,24,B0006,547,1.289804877
impedance,24,B0006,548,
charge,24,B0006,549,
impedance,24,B0006,550,
discharge,24,B0006,551,1.263540202
impedance,24,B0006,552,
charge,24,B0006,553,
impedance,24,B0006,554,
discharge,24,B0006,555,1.247976171
impedance,24,B0006,556,
charge,24,B0006,557,
impedance,24,B0006,558,
discharge,24,B0006,559,1.232120288
impedance,24,B0006,560,
charge,24,B0006,561,
impedance,24,B0006,562,
discharge,24,B0006,563,1.227113767
impedance,24,B0006,564,
charge,24,B0006,565,
impedance,24,B0006,566,
discharge,24,B0006,567,1.221739758
impedance,24,B0006,568,
charge,24,B0006,569,
impedance,24,B0006,570,
discharge,24,B0006,571,1.211102679
impedance,24,B0006,572,
charge,24,B0006,573,
impedance,24,B0006,574,
discharge,24,B0006,575,1.205615977
impedance,24,B0006,576,
charge,24,B0006,577,
impedance,24,B0006,578,
discharge,24,B0006,579,1.200893626
impedance,24,B0006,580,
charge,24,B0006,581,
impedance,24,B0006,582,
discharge,24,B0006,583,1.190590399
impedance,24,B0006,584,
charge,24,B0006,585,
impedance,24,B0006,586,
discharge,24,B0006,587,1.185179251
impedance,24,B0006,588,
charge,24,B0006,589,
impedance,24,B0006,590,
discharge,24,B0006,591,1.179670682
impedance,24,B0006,592,
charge,24,B0006,593,
impedance,24,B0006,594,
discharge,24,B0006,595,1.174595284
impedance,24,B0006,596,
charge,24,B0006,597,
impedance,24,B0006,598,
discharge,24,B0006,599,1.153818332
impedance,24,B0006,600,
charge,24,B0006,601,
impedance,24,B0006,602,
discharge,24,B0006,603,1.164400956
impedance,24,B0006,604,
charge,24,B0006,605,
impedance,24,B0006,606,
discharge,24,B0006,607,1.158797495
impedance,24,B0006,608,
charge,24,B0006,609,
impedance,24,B0006,610,
discharge,24,B0006,611,1.174974883
charge,24,B0006,612,
discharge,24,B0006,613,1.185675233
impedance,24,B0006,614,
charge,24,B0006,615,
charge,24,B0005,0,
discharge,24,B0005,1,1.856487421
charge,24,B0005,2,
discharge,24,B0005,3,1.84632725
charge,24,B0005,4,
discharge,24,B0005,5,1.835349194
charge,24,B0005,6,
discharge,24,B0005,7,1.835262528
charge,24,B0005,8,
discharge,24,B0005,9,1.834645508
charge,24,B0005,10,
discharge,24,B0005,11,1.83566166
charge,24,B0005,12,
discharge,24,B0005,13,1.835146143
charge,24,B0005,14,
discharge,24,B0005,15,1.825756791
charge,24,B0005,16,
discharge,24,B0005,17,1.824773853
charge,24,B0005,18,
discharge,24,B0005,19,1.824613268
charge,24,B0005,20,
discharge,24,B0005,21,1.824619553
charge,24,B0005,22,
charge,24,B0005,23,
discharge,24,B0005,24,1.814201936
charge,24,B0005,25,
discharge,24,B0005,26,1.813752158
charge,24,B0005,27,
discharge,24,B0005,28,1.813440491
charge,24,B0005,29,
discharge,24,B0005,30,1.802598004
charge,24,B0005,31,
discharge,24,B0005,32,1.8021069
charge,24,B0005,33,
discharge,24,B0005,34,1.802579501
charge,24,B0005,35,
discharge,24,B0005,36,1.803068314
charge,24,B0005,37,
discharge,24,B0005,38,1.802777625
charge,24,B0005,39,
impedance,24,B0005,40,
discharge,24,B0005,41,1.847025995
impedance,24,B0005,42,
charge,24,B0005,43,
impedance,24,B0005,44,
discharge,24,B0005,45,1.847417311
impedance,24,B0005,46,
charge,24,B0005,47,
impedance,24,B0005,48,
discharge,24,B0005,49,1.836177421
impedance,24,B0005,50,
charge,24,B0005,51,
impedance,24,B0005,52,
discharge,24,B0005,53,1.825780748
impedance,24,B0005,54,
charge,24,B0005,55,
impedance,24,B0005,56,
discharge,24,B0005,57,1.825113644
impedance,24,B0005,58,
charge,24,B0005,59,
impedance,24,B0005,60,
discharge,24,B0005,61,1.825581504
impedance,24,B0005,62,
charge,24,B0005,63,
impedance,24,B0005,64,
discharge,24,B0005,65,1.814031128
impedance,24,B0005,66,
charge,24,B0005,67,
impedance,24,B0005,68,
discharge,24,B0005,69,1.814769194
impedance,24,B0005,70,
charge,24,B0005,71,
impedance,24,B0005,72,
discharge,24,B0005,73,1.813969389
impedance,24,B0005,74,
charge,24,B0005,75,
impedance,24,B0005,76,
discharge,24,B0005,77,1.802765665
impedance,24,B0005,78,
charge,24,B0005,79,
impedance,24,B0005,80,
discharge,24,B0005,81,1.80407704
impedance,24,B0005,82,
charge,24,B0005,83,
charge,24,B0005,84,
discharge,24,B0005,85,1.851802552
impedance,24,B0005,86,
charge,24,B0005,87,
impedance,24,B0005,88,
discharge,24,B0005,89,1.830703846
impedance,24,B0005,90,
charge,24,B0005,91,
impedance,24,B0005,92,
discharge,24,B0005,93,1.819904109
impedance,24,B0005,94,
charge,24,B0005,95,
impedance,24,B0005,96,
discharge,24,B0005,97,1.809307964
impedance,24,B0005,98,
charge,24,B0005,99,
impedance,24,B0005,100,
discharge,24,B0005,101,1.804609905
impedance,24,B0005,102,
charge,24,B0005,103,
impedance,24,B0005,104,
discharge,24,B0005,105,1.799377065
impedance,24,B0005,106,
charge,24,B0005,107,
impedance,24,B0005,108,
discharge,24,B0005,109,1.788443234
impedance,24,B0005,110,
charge,24,B0005,111,
impedance,24,B0005,112,
discharge,24,B0005,113,1.782923048
impedance,24,B0005,114,
charge,24,B0005,115,
impedance,24,B0005,116,
discharge,24,B0005,117,1.773033716
impedance,24,B0005,118,
charge,24,B0005,119,
impedance,24,B0005,120,
discharge,24,B0005,121,1.773037755
impedance,24,B0005,122,
charge,24,B0005,123,
impedance,24,B0005,124,
discharge,24,B0005,125,1.767872111
impedance,24,B0005,126,
charge,24,B0005,127,
impedance,24,B0005,128,
discharge,24,B0005,129,1.76231507
impedance,24,B0005,130,
charge,24,B0005,131,
impedance,24,B0005,132,
discharge,24,B0005,133,1.767617292
charge,24,B0005,134,
discharge,24,B0005,135,1.76266836
impedance,24,B0005,136,
charge,24,B0005,137,
impedance,24,B0005,138,
discharge,24,B0005,139,1.751730487
impedance,24,B0005,140,
charge,24,B0005,141,
impedance,24,B0005,142,
discharge,24,B0005,143,1.741849605
impedance,24,B0005,144,
charge,24,B0005,145,
impedance,24,B0005,146,
discharge,24,B0005,147,1.736091351
charge,24,B0005,148,
discharge,24,B0005,149,1.793624015
impedance,24,B0005,150,
charge,24,B0005,151,
impedance,24,B0005,152,
discharge,24,B0005,153,1.783189022
impedance,24,B0005,154,
charge,24,B0005,155,
impedance,24,B0005,156,
discharge,24,B0005,157,1.767364208
impedance,24,B0005,158,
charge,24,B0005,159,
impedance,24,B0005,160,
discharge,24,B0005,161,1.757017785
impedance,24,B0005,162,
charge,24,B0005,163,
impedance,24,B0005,164,
discharge,24,B0005,165,1.746870618
impedance,24,B0005,166,
charge,24,B0005,167,
impedance,24,B0005,168,
discharge,24,B0005,169,1.741717251
impedance,24,B0005,170,
charge,24,B0005,171,
impedance,24,B0005,172,
discharge,24,B0005,173,1.736422506
impedance,24,B0005,174,
charge,24,B0005,175,
impedance,24,B0005,176,
discharge,24,B0005,177,1.726321724
impedance,24,B0005,178,
charge,24,B0005,179,
impedance,24,B0005,180,
discharge,24,B0005,181,1.715806539
impedance,24,B0005,182,
charge,24,B0005,183,
impedance,24,B0005,184,
discharge,24,B0005,185,1.710533351
